episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,-4846.901932683651,-4846.901932683651,0.99981,1458,338,7.079260583017392,6,52.920739416982585,0.8991172498636124,-0.06,-0.0,0.0,200.0,0.8
1,1655.5369820107137,-1595.6824753364685,0.99962,1458,136,22.920847901110605,12,37.0791520988894,10.0,-0.12,-0.0,0.0,400.0,0.9
2,6042.137007209886,950.2573521789831,0.99943,1458,27,5.670634665061201,6,54.32936533493877,10.0,-0.06,-0.0,0.0,140.0,0.8
3,1378.2636984750134,1057.2589387529906,0.99924,1458,193,21.704279225448747,12,38.29572077455117,10.0,-0.12,-0.0,0.0,300.0,0.30000000000000004
4,6058.720470973675,2057.5512451971276,0.99905,1458,32,5.6939026376660475,6,54.30609736233392,10.0,-0.06,-0.0,0.0,200.0,0.4
5,6011.871021765828,2716.604541291911,0.99886,1458,52,18.002061117157254,12,41.997938882842796,10.0,-0.12,-0.0,0.0,380.0,0.8
6,-5235.817725747542,1580.5442174291322,0.99867,1458,393,6.904774282190104,6,53.095225717809846,0.0,-0.06,-5.447570774257118,0.0,170.0,0.5
7,5774.89202949681,2104.8376939375917,0.99848,1458,57,19.013774708036795,12,40.98622529196325,10.0,-0.12,-0.0,0.0,360.0,0.5
8,6019.810386069334,2539.8346597300074,0.99829,1458,20,5.934109255013836,6,54.065890744986014,10.0,-0.06,-0.0,0.0,130.0,0.6000000000000001
9,2412.647601148691,2527.1159538718757,0.9981,1458,59,16.693956600195833,12,43.30604339980417,5.300777942078013,-0.12,-0.0,0.0,260.0,0.2
10,-5567.119113121455,2455.0942358280954,0.99791,1458,314,6.392371337079097,6,53.60762866292086,0.0,-0.06,-15.747724409533358,0.0,120.0,0.1
11,2158.6823614341124,2505.4087737704353,0.99772,1458,54,17.066787925692775,12,42.93321207430731,10.0,-0.12,-0.0,0.0,380.0,0.9
12,5870.475952811614,2488.2426683306085,0.99753,1458,24,6.1622983096925354,6,53.83770169030749,10.0,-0.06,-0.0,0.0,200.0,0.8
13,6190.677253693465,2969.4840238524534,0.99734,1458,39,17.730766816671636,12,42.269233183328375,10.0,-0.12,-0.0,0.0,340.0,0.4
14,-5286.064701517379,1835.005506603348,0.99715,1458,294,6.326134391581848,6,53.67386560841824,10.0,-0.06,-0.0,0.0,200.0,0.9
15,1867.7037015348426,1420.5887745802495,0.99696,1458,60,16.44140614191109,12,43.55859385808893,10.0,-0.12,-0.0,0.0,400.0,0.1
16,-7182.458519136574,1225.9246952413462,0.99677,1458,313,6.38508736425966,6,53.61491263574029,10.0,-0.06,-0.0,0.0,170.0,0.30000000000000004
17,5893.004579800729,1237.735950271738,0.99658,1458,32,18.35979603321181,12,41.64020396678822,10.0,-0.12,-0.0,0.0,300.0,1.0
18,5921.018513933135,1227.8567630581178,0.99639,1458,12,6.175963446324921,6,53.82403655367501,10.0,-0.06,-0.0,0.0,150.0,0.5
19,3332.2808078484913,1319.8200837280979,0.9962,1458,49,15.851466359309564,12,44.14853364069049,10.0,-0.12,-0.0,0.0,340.0,0.4
20,5669.436095293648,2443.475604569608,0.99601,1458,15,6.367090418904026,6,53.63290958109589,10.0,-0.06,-0.0,0.0,150.0,0.9
21,1509.2452141415654,2378.531889840354,0.99582,1458,176,20.505109250245507,12,39.494890749754454,0.8588092659418032,-0.12,-0.0,0.0,260.0,0.2
22,-4894.869854808871,1301.9973090783053,0.99563,1458,348,7.540174938360321,6,52.4598250616396,7.480103514854161,-0.06,-0.0,0.0,180.0,0.0
23,5971.562127933196,1280.085796502278,0.99544,1458,37,17.958260309286945,12,42.041739690713065,10.0,-0.12,-0.0,0.0,320.0,0.1
24,5854.948251794701,2394.187091833486,0.99525,1458,10,6.0461689111110815,6,53.95383108888891,10.0,-0.06,-0.0,0.0,180.0,0.1
25,6129.352956824537,2820.3520173624556,0.9950600000000001,1458,54,17.797497201403054,12,42.20250279859696,10.0,-0.12,-0.0,0.0,240.0,0.0
26,-5924.753292121655,2946.122540063948,0.99487,1458,325,6.320965993150597,6,53.6790340068493,10.0,-0.06,-0.0,0.0,130.0,0.5
27,5974.542089099259,2954.2762909938006,0.99468,1458,35,18.035490526234828,12,41.96450947376526,10.0,-0.12,-0.0,0.0,240.0,0.9
28,5909.620696441948,2953.1365092446817,0.99449,1458,10,6.104806965922824,6,53.89519303407733,10.0,-0.06,-0.0,0.0,120.0,0.8
29,6265.751331536476,3246.4835616134806,0.9943,1458,37,17.50560141805055,12,42.49439858194946,10.0,-0.12,-0.0,0.0,360.0,0.30000000000000004
30,5787.5400706116625,3258.2939591452823,0.99411,1458,11,6.3392390477777925,6,53.66076095222216,10.0,-0.06,-0.0,0.0,160.0,1.0
31,6255.125921041466,3732.882029835272,0.99392,1458,36,17.5162637435689,12,42.48373625643119,10.0,-0.12,-0.0,0.0,400.0,0.8
32,-4469.475919320996,3775.421423384059,0.99373,1458,365,7.111010020498539,6,52.88898997950158,0.0,-0.06,-6.954837226354411,0.0,150.0,0.0
33,6183.10326009273,3796.575536600012,0.99354,1458,50,17.51051663478383,12,42.48948336521612,10.0,-0.12,-0.0,0.0,380.0,0.8
34,-4252.122426547347,2785.868468765808,0.99335,1458,282,6.612923102555209,6,53.387076897444764,0.0,-0.06,-3.749012843816084,0.0,160.0,0.9
35,5817.639862060218,2754.697159289376,0.99316,1458,40,18.111848960109086,12,41.88815103989091,10.0,-0.12,-0.0,0.0,280.0,0.6000000000000001
36,-6735.262186550005,2673.6462698465416,0.99297,1458,424,6.998999075065662,6,53.00100092493441,0.0,-0.06,-4.46676170040635,0.0,160.0,0.6000000000000001
37,3521.4043609118694,2428.3324970278027,0.99278,1458,49,16.192395851817544,12,43.807604148182435,10.0,-0.12,-0.0,0.0,400.0,0.0
38,5922.597282178264,2429.630155601434,0.99259,1458,15,5.916472719696993,6,54.083527280302974,10.0,-0.06,-0.0,0.0,150.0,1.0
39,3420.704523162929,2145.125474764079,0.9924,1458,68,16.478799442375248,12,43.521200557624795,10.0,-0.12,-0.0,0.0,360.0,0.6000000000000001
40,-1550.3778941477397,1411.333678288139,0.99221,1458,40,4.6729006923790966,5,55.327099307620955,5.476501055847812,-0.05,-0.0,0.0,180.0,0.6000000000000001
41,-998.4315959649362,685.9779265874989,0.99202,1458,163,28.104688334341134,12,31.89531166565869,5.788747322599882,-0.12,-0.0,0.0,360.0,0.6000000000000001
42,5821.477261948347,1715.0732447144333,0.99183,1458,35,6.2510147743542435,6,53.7489852256457,10.0,-0.06,-0.0,0.0,140.0,0.1
43,2768.4181160867574,1373.6047303138357,0.99164,1458,42,16.53662565943038,12,43.46337434056962,10.0,-0.12,-0.0,0.0,300.0,0.30000000000000004
44,5799.421792243892,2378.7591521929594,0.99145,1458,12,5.880316747044929,6,54.11968325295511,10.0,-0.06,-0.0,0.0,180.0,0.1
45,6127.886130503515,2409.783779037289,0.99126,1458,35,17.93807355068823,12,42.06192644931188,10.0,-0.12,-0.0,0.0,300.0,0.6000000000000001
46,-4411.292660089851,2642.180731683305,0.99107,1458,212,5.739358829084445,6,54.26064117091558,0.0,-0.06,-2.2280606613669995,0.0,120.0,0.0
47,3396.7645331636736,2629.7167489084854,0.99088,1458,49,16.49815187605637,12,43.50184812394358,10.0,-0.12,-0.0,0.0,280.0,0.2
48,-3055.2451516306814,1731.9325055275906,0.99069,1458,257,6.719263801805173,6,53.280736198194894,10.0,-0.06,-0.0,0.0,150.0,0.9
49,2965.7859194528633,1686.440645156584,0.9905,1458,55,16.623948768194005,12,43.376051231806045,10.0,-0.12,-0.0,0.0,400.0,1.0
50,-2104.9842073867494,1630.9800138326832,0.99031,1458,134,5.963371883750274,6,54.03662811624971,10.0,-0.06,-0.0,0.0,180.0,0.0
51,6122.820086397647,2343.1051820689413,0.99012,1458,42,17.739739092467815,12,42.26026090753219,10.0,-0.12,-0.0,0.0,240.0,0.7000000000000001
52,-6755.0020623406535,1085.4572496400415,0.98993,1458,329,6.809788856475295,6,53.19021114352478,4.9471259579925375,-0.06,-0.0,0.0,160.0,1.0
53,-3578.8668511553155,450.72875291583404,0.98974,1458,380,24.35667798469123,12,35.643322015308826,0.0,-0.12,-0.16241885899134445,0.0,360.0,0.8
54,5836.548802683321,454.44145395977694,0.98955,1458,19,6.256412375880071,6,53.743587624119904,10.0,-0.06,-0.0,0.0,140.0,0.30000000000000004
55,6106.531638258348,452.3060047352601,0.98936,1458,59,17.409414043646816,12,42.59058595635328,10.0,-0.12,-0.0,0.0,300.0,0.7000000000000001
56,5562.592951936442,1449.6945659378894,0.98917,1458,20,6.341114348562185,6,53.65888565143789,10.0,-0.06,-0.0,0.0,200.0,0.1
57,3656.0568726487236,1475.6237998863944,0.98898,1458,58,16.036251935526924,12,43.96374806447311,10.0,-0.12,-0.0,0.0,300.0,0.4
58,-6915.199230851464,1089.6283919643163,0.98879,1458,429,6.866237430533037,6,53.13376256946696,0.0,-0.06,-5.274006447464297,0.0,150.0,0.4
59,5748.830700576535,1367.9328700766835,0.9886,1458,36,18.750253260916555,12,41.24974673908344,10.0,-0.12,-0.0,0.0,360.0,0.30000000000000004
60,6092.613934792201,2187.6926842945786,0.98841,1458,4,5.730098403206563,6,54.26990159679336,10.0,-0.06,-0.0,0.0,150.0,0.5
61,6009.443306322652,2176.355006287079,0.98822,1458,46,18.413297151530653,12,41.58670284846942,10.0,-0.12,-0.0,0.0,340.0,0.9
62,-4466.899199143854,2405.165292606759,0.98803,1458,297,6.741356485319026,6,53.25864351468092,1.858542293290307,-0.06,-0.0,0.0,160.0,0.4
63,2828.573191404184,3045.909296862709,0.98784,1458,72,16.800575477263582,12,43.199424522736486,10.0,-0.12,-0.0,0.0,300.0,0.2
64,-7059.48570038493,1756.3058465558831,0.98765,1458,445,7.5750654580182895,6,52.42493454198179,0.0,-0.06,-4.425557217187994,0.0,170.0,0.4
65,3135.2953932171954,1459.1822220517683,0.98746,1458,55,16.60009536862875,12,43.39990463137122,10.0,-0.12,-0.0,0.0,360.0,0.2
